category_small_code,product_code,product_name,product_img_url,brand_name
B054002,C3871213,트래블 토트백_ENBAX24201BKX,https://image.msscdn.net/images/goods_img/20240215/3871213/3871213_17079679389597_125.jpg,에피그램(EPIGRAM)
B054002,C3871211,트래블 토트백_ENBAX24201IVX,https://image.msscdn.net/images/goods_img/20240215/3871211/3871211_17079678325901_125.jpg,에피그램(EPIGRAM)
B054002,C3868383,주미 M(아이보리)(여성 토트백),https://image.msscdn.net/images/goods_img/20240214/3868383/3868383_17078978433689_125.jpg,듀베티카(DUVETICA)
B054002,C3868380,주미 S(스카이 블루)(여성 토트백),https://image.msscdn.net/images/goods_img/20240214/3868380/3868380_17078978763998_125.jpg,듀베티카(DUVETICA)
B054002,C3868379,주미 M(블랙)(여성 토트백),https://image.msscdn.net/images/goods_img/20240214/3868379/3868379_17078979099944_125.jpg,듀베티카(DUVETICA)
B054002,C3868251,알 토트백 BLOCK2,https://image.msscdn.net/images/goods_img/20240214/3868251/3868251_17078927272262_125.jpg,알엔엠에스(RNMS)
B054002,C3822456,waxed tote bag olive,https://image.msscdn.net/images/goods_img/20240125/3822456/3822456_17078058454453_125.jpg,유니폼브릿지(UNIFORM
B054002,C3864619,러블리 프린지 미니백(블랙),https://image.msscdn.net/images/goods_img/20240213/3864619/3864619_17078152198434_125.jpg,베리송크(VARISONC)
B054002,C3862878,BB_[여성] BB 캔버스 버킷 백 (네이비) (BBABWM1876QES),https://image.msscdn.net/images/goods_img/20240213/3862878/3862878_17078036456384_125.jpg,브룩스
B054002,C3862877,BB_[여성] BB 캔버스 새들 백 (네이비) (BBABWM2511QES),https://image.msscdn.net/images/goods_img/20240213/3862877/3862877_17078036354454_125.jpg,브룩스
B054002,C3862594,BB_가먼트 더플 백 (네이비) (BBABMM2255QES),https://image.msscdn.net/images/goods_img/20240213/3862594/3862594_17078011074878_125.jpg,브룩스
B054002,C3861884,여행용 팩커블 토트백  블랙 (2942D2WY85),https://image.msscdn.net/images/goods_img/20240213/3861884/3861884_17077933338367_125.jpg,에잇세컨즈(8SECONDS)
B054002,C3851197,클로버하트 샤샤 호보백 블랙,https://image.msscdn.net/images/goods_img/20240206/3851197/3851197_17079738163202_125.jpg,커버낫(COVERNAT)
B054002,C3851196,클로버하트 샤샤 호보백 버터,https://image.msscdn.net/images/goods_img/20240206/3851196/3851196_17079738245703_125.jpg,커버낫(COVERNAT)
B054002,C3851195,클로버하트 샤샤 미니 토트백 블랙,https://image.msscdn.net/images/goods_img/20240206/3851195/3851195_17079738329772_125.jpg,커버낫(COVERNAT)
B054002,C3851193,클로버하트 샤샤 미니 토트백 버터,https://image.msscdn.net/images/goods_img/20240206/3851193/3851193_17079738416357_125.jpg,커버낫(COVERNAT)
B054002,C3851192,클로버하트 샤샤 미니 토트백 라이트 핑크,https://image.msscdn.net/images/goods_img/20240206/3851192/3851192_17079738505598_125.jpg,커버낫(COVERNAT)
B054002,C3851191,클로버하트 샤샤 미니 토트백 라이트 블루,https://image.msscdn.net/images/goods_img/20240206/3851191/3851191_17079738582188_125.jpg,커버낫(COVERNAT)
B054002,C3851190,클로버하트 엠마 버킷백 블랙,https://image.msscdn.net/images/goods_img/20240206/3851190/3851190_17079738663092_125.jpg,커버낫(COVERNAT)
B054002,C3851189,클로버하트 엠마 버킷백 브라운,https://image.msscdn.net/images/goods_img/20240206/3851189/3851189_17079738774060_125.jpg,커버낫(COVERNAT)
B054002,C3851188,클로버하트 엠마 토트백 블랙,https://image.msscdn.net/images/goods_img/20240206/3851188/3851188_17079738871705_125.jpg,커버낫(COVERNAT)
B054002,C3851186,클로버하트 엠마 토트백 브라운,https://image.msscdn.net/images/goods_img/20240206/3851186/3851186_17079738971946_125.jpg,커버낫(COVERNAT)
B054002,C3851185,클로버하트 엠마 라운드 토트백 블랙,https://image.msscdn.net/images/goods_img/20240206/3851185/3851185_17079739062970_125.jpg,커버낫(COVERNAT)
B054002,C3851180,클로버하트 데님 버킷백 데님,https://image.msscdn.net/images/goods_img/20240206/3851180/3851180_17079739487219_125.jpg,커버낫(COVERNAT)
B054002,C3860351,실버 하트 리본 키링 라운드 토트백,https://image.msscdn.net/images/goods_img/20240211/3860351/3860351_17076521042296_125.jpg,에이
B054002,C3859975,티모 토트백 -카키,https://image.msscdn.net/images/goods_img/20240209/3859975/3859975_17074758886689_125.jpg,투포투(TOFORTO)
B054002,C3859969,티모 토트백 -네이비,https://image.msscdn.net/images/goods_img/20240209/3859969/3859969_17074739212529_125.jpg,투포투(TOFORTO)
B054002,C3859964,티모 토트백 -그레이,https://image.msscdn.net/images/goods_img/20240209/3859964/3859964_17074724119338_125.jpg,투포투(TOFORTO)
B054002,C3859862,카이 미니 토트백-아이보리,https://image.msscdn.net/images/goods_img/20240208/3859862/3859862_17074010311088_125.jpg,투포투(TOFORTO)
B054002,C3859853,카이 미니 토트백-네이비,https://image.msscdn.net/images/goods_img/20240208/3859853/3859853_17073992314023_125.jpg,투포투(TOFORTO)
B054002,C3859044,블랙 4D 자수 나일론 토트백 M DCBA4E184BK,https://image.msscdn.net/images/goods_img/20240208/3859044/3859044_17073727080818_125.jpg,닥스
B054002,C3859038,민트 4D 자수 나일론 토트백 S DCBA4E193T1,https://image.msscdn.net/images/goods_img/20240208/3859038/3859038_17073726935664_125.jpg,닥스
B054002,C3859035,블랙 4D 자수 나일론 토트백 S DCBA4E183BK,https://image.msscdn.net/images/goods_img/20240208/3859035/3859035_17073726862903_125.jpg,닥스
B054002,C3859033,네이비 플라워자수 자카드 토트백 S DCBA4E654N2,https://image.msscdn.net/images/goods_img/20240208/3859033/3859033_17073726795944_125.jpg,닥스
B054002,C3859032,네이비 플라워자수 자카드 토트백 M DCBA4E655N2,https://image.msscdn.net/images/goods_img/20240208/3859032/3859032_17073726726104_125.jpg,닥스
B054002,C3859028,베이지 DD로고 가죽배색 캔버스 북토트 DCBA4E973I2,https://image.msscdn.net/images/goods_img/20240208/3859028/3859028_17073726593169_125.jpg,닥스
B054002,C3859023,브라운 수입 가죽 토트백 DCBA4E032W2,https://image.msscdn.net/images/goods_img/20240208/3859023/3859023_17073726396330_125.jpg,닥스
B054002,C3859021,베이지 수입 크로커 가죽 토트백 DCBA4E042I3,https://image.msscdn.net/images/goods_img/20240208/3859021/3859021_17073726327508_125.jpg,닥스
B054002,C3859018,베이지 DD로고 가죽배색 캔버스 토트백 DCBA4E974I2,https://image.msscdn.net/images/goods_img/20240208/3859018/3859018_17073726185606_125.jpg,닥스
B054002,C3859009,아이보리 가죽배색 캔버스 토트백 S DCBA4E141I2,https://image.msscdn.net/images/goods_img/20240208/3859009/3859009_17073725926536_125.jpg,닥스
B054002,C3859006,아이보리 가죽배색 캔버스 토트 겸 숄더백 DCBA4E142I2,https://image.msscdn.net/images/goods_img/20240208/3859006/3859006_17073725858895_125.jpg,닥스
B054002,C3859000,베이지 칼라일 웨빙포인트 캔버스 토트백 DCBA4E311I2,https://image.msscdn.net/images/goods_img/20240208/3859000/3859000_17073725728388_125.jpg,닥스
B054002,C3858998,브라운 잔체크 미디움 버킷백 DCBA3F934W2,https://image.msscdn.net/images/goods_img/20240208/3858998/3858998_17073725666381_125.jpg,닥스
B054002,C3858995,블랙 버클장식 소가죽 미니크로스백 DCWA4E881BK,https://image.msscdn.net/images/goods_img/20240208/3858995/3858995_17073725605536_125.jpg,닥스
B054002,C3858993,베이지 DD로고 가죽배색 캔버스 크로스백 DCBA4E972I2,https://image.msscdn.net/images/goods_img/20240208/3858993/3858993_17073725533442_125.jpg,닥스
B054002,C3858941,블랙 체크배색 소가죽 DBBA4E056W3,https://image.msscdn.net/images/goods_img/20240208/3858941/3858941_17073721888956_125.jpg,닥스
B054002,C3858822,[산리오] 퀼팅 토트백 HPKBXEA31S,https://image.msscdn.net/images/goods_img/20240208/3858822/3858822_17073713911686_125.jpg,슈펜(SHOOPEN)
B054002,C3858382,루이스 큐브 토트백 - 아이보리,https://image.msscdn.net/images/goods_img/20240208/3858382/3858382_17073684148823_125.jpg,투포투(TOFORTO)
B054002,C3857947,루이스 큐브 토트백 -네이비,https://image.msscdn.net/images/goods_img/20240208/3857947/3857947_17073623379352_125.jpg,투포투(TOFORTO)
B054002,C3857456,S24SUFTB35 듀얼테크 알파 토트백 Yellow Gray,https://image.msscdn.net/images/goods_img/20240208/3857456/3857456_17073689026552_125.jpg,스노우피크
B054002,C3814266,PATHFINDER TOTE BAG - KHAKI,https://image.msscdn.net/images/goods_img/20240123/3814266/3814266_17071108072008_125.jpg,브라운브레스(BROWNBREATH)
B054002,C3814264,PATHFINDER TOTE BAG - BLACK,https://image.msscdn.net/images/goods_img/20240123/3814264/3814264_17071108195388_125.jpg,브라운브레스(BROWNBREATH)
B054002,C3808067,공용 로고 벨트 토트백 - 그레이 / HB0545FA0341929,https://image.msscdn.net/images/goods_img/20240119/3808067/3808067_17073224055017_125.jpg,제이더블유엔더슨(J.W.ANDERSON)
B054002,C3808034,여성 캔디 조디 토트백 - 레인트리 / 730828VCPP01556,https://image.msscdn.net/images/goods_img/20240119/3808034/3808034_17068496375932_125.jpg,보테가베네타(BOTTEGA
B054002,C3856735,테니스 쉴드 토트백_WU33007413BLK,https://image.msscdn.net/images/goods_img/20240207/3856735/3856735_17073060809510_125.jpg,윌슨(WILSON)
B054002,C3856684,포켓 미니 토트백 (3컬러 택1),https://image.msscdn.net/images/goods_img/20240207/3856684/3856684_17073048346118_125.jpg,키르시(KIRSH)
B054002,C3854753,위티 토트백_90101TT,https://image.msscdn.net/images/goods_img/20240207/3854753/3854753_17072889364225_125.jpg,마이쉘(MYSHELL)
B054002,C3854752,트렁크 토트백_90111TT,https://image.msscdn.net/images/goods_img/20240207/3854752/3854752_17072885759887_125.jpg,마이쉘(MYSHELL)
B054002,C3854750,트렁크 토트백_90112TT,https://image.msscdn.net/images/goods_img/20240207/3854750/3854750_17072885703774_125.jpg,마이쉘(MYSHELL)
B054002,C3854749,포피 토트백_90121TT,https://image.msscdn.net/images/goods_img/20240207/3854749/3854749_17072890895650_125.jpg,마이쉘(MYSHELL)
B054002,C3854747,퍼스트쉘 토트백_90181TT,https://image.msscdn.net/images/goods_img/20240207/3854747/3854747_17072891453109_125.jpg,마이쉘(MYSHELL)
B054002,C3853351,[PAPER BAG] 소프트 페이퍼 나일론 토트백,https://image.msscdn.net/images/goods_img/20240207/3853351/3853351_17072780393135_125.jpg,질스튜어트
B054002,C3853258,[코코] 아이보리 자카드 블랙 콤비 북토트백,https://image.msscdn.net/images/goods_img/20240207/3853258/3853258_17072770757986_125.jpg,질스튜어트액세서리(JILLSTUART
B054002,C3853257,[코코] 리사이클 나일론 블랙 체인 숄더백 L,https://image.msscdn.net/images/goods_img/20240207/3853257/3853257_17072770780744_125.jpg,질스튜어트액세서리(JILLSTUART
B054002,C3853199,스트라이프 캔버스 빅 토트백 3957 그린,https://image.msscdn.net/images/goods_img/20240207/3853199/3853199_17072759468127_125.jpg,캉골(KANGOL)
B054002,C3853198,스트라이프 캔버스 빅 토트백 3957 라이트그린,https://image.msscdn.net/images/goods_img/20240207/3853198/3853198_17072759415754_125.jpg,캉골(KANGOL)
B054002,C3853197,스트라이프 캔버스 빅 토트백 3957 네이비,https://image.msscdn.net/images/goods_img/20240207/3853197/3853197_17072759364618_125.jpg,캉골(KANGOL)
B054002,C3853183,스트라이프 캔버스 토트백 3956 그린,https://image.msscdn.net/images/goods_img/20240207/3853183/3853183_17072757163063_125.jpg,캉골(KANGOL)
B054002,C3853182,스트라이프 캔버스 토트백 3956 라이트그린,https://image.msscdn.net/images/goods_img/20240207/3853182/3853182_17072757107213_125.jpg,캉골(KANGOL)
B054002,C3853181,스트라이프 캔버스 토트백 3956 네이비,https://image.msscdn.net/images/goods_img/20240207/3853181/3853181_17072757051728_125.jpg,캉골(KANGOL)
B054002,C3852814,BE-HER 토트백 15.6 ANTIQUE PINK KJ400010,https://image.msscdn.net/images/goods_img/20240207/3852814/3852814_17072729809492_125.jpg,쌤소나이트(SAMSONITE)
B054002,C3852813,BE-HER 토트백 15.6 BLACK KJ409010,https://image.msscdn.net/images/goods_img/20240207/3852813/3852813_17072729761186_125.jpg,쌤소나이트(SAMSONITE)
B054002,C3852546,스테파니 클래식 (Stephanie classic) 토트 24_RCBTX24115BKX,https://image.msscdn.net/images/goods_img/20240207/3852546/3852546_17072703299799_125.jpg,쿠론(COURONNE)
B054002,C3852526,ALI SM 토트 MT (JHNCHD4BS943MT980),https://image.msscdn.net/images/goods_img/20240207/3852526/3852526_17072883560951_125.jpg,제이에스티나(JESTINA)
B054002,C3852524,ALI SM 토트 WH (JHNCHD4BS943WH980),https://image.msscdn.net/images/goods_img/20240207/3852524/3852524_17072883767688_125.jpg,제이에스티나(JESTINA)
B054002,C3852272,토트백 뉴시슬리 RAPID BLACK,https://image.msscdn.net/images/goods_img/20240207/3852272/3852272_17073628935460_125.jpg,키플링(KIPLING)
B054002,C3852271,토트백 뉴시슬리 RAPID GREEN,https://image.msscdn.net/images/goods_img/20240207/3852271/3852271_17073628973601_125.jpg,키플링(KIPLING)
B054002,C3852270,토트백 뉴시슬리 RAPID NAVY,https://image.msscdn.net/images/goods_img/20240207/3852270/3852270_17073629014165_125.jpg,키플링(KIPLING)
B054002,C3813802,[ORO]오로 미니 스트랩 백_Suede Wine,https://image.msscdn.net/images/goods_img/20240122/3813802/3813802_17073549172251_125.jpg,라퍼지
B054002,C3813801,[ORO]오로 미니 스트랩 백_Suede Black,https://image.msscdn.net/images/goods_img/20240122/3813801/3813801_17073549376775_125.jpg,라퍼지
B054002,C3813800,[ORO]오로 미니 스트랩 백_Butter,https://image.msscdn.net/images/goods_img/20240122/3813800/3813800_17073549592293_125.jpg,라퍼지
B054002,C3813799,[ORO]오로 미니 스트랩 백_lsand Blue,https://image.msscdn.net/images/goods_img/20240122/3813799/3813799_17073549777474_125.jpg,라퍼지
B054002,C3813797,[ORO]오로 미니 스트랩 백_Flame,https://image.msscdn.net/images/goods_img/20240122/3813797/3813797_17073549952432_125.jpg,라퍼지
B054002,C3813796,[ORO]오로 미니 스트랩 백_Black,https://image.msscdn.net/images/goods_img/20240122/3813796/3813796_17073550139612_125.jpg,라퍼지
B054002,C3851853,카이 토트백-아이보리,https://image.msscdn.net/images/goods_img/20240206/3851853/3851853_17072222876723_125.jpg,투포투(TOFORTO)
B054002,C3851731,D-Bowling_디볼링백(BLACK),https://image.msscdn.net/images/goods_img/20240206/3851731/3851731_17072152169483_125.jpg,투에투아(TUETTOI)
B054002,C3851648,D-Bowling_디볼링백(BROWN),https://image.msscdn.net/images/goods_img/20240206/3851648/3851648_17072140161680_125.jpg,투에투아(TUETTOI)
B054002,C3849845,CEC COTTON BAG(BLUE),https://image.msscdn.net/images/goods_img/20240206/3849845/3849845_17071979774517_125.jpg,챈스챈스(CHANCECHANCE)
B054002,C3849811,CEC COTTON BAG(BLACK),https://image.msscdn.net/images/goods_img/20240206/3849811/3849811_17071977812735_125.jpg,챈스챈스(CHANCECHANCE)
B054002,C3849382,카이 토트백-네이비,https://image.msscdn.net/images/goods_img/20240206/3849382/3849382_17071957078756_125.jpg,투포투(TOFORTO)
B054002,C3847654,레더 호보백 MYBG0051,https://image.msscdn.net/images/goods_img/20240205/3847654/3847654_17079636726600_125.jpg,마인드브릿지(MINDBRIDGE)
B054002,C3846726,드류 클러치 HM-570100 _BLACK,https://image.msscdn.net/images/goods_img/20240205/3846726/3846726_17071150905955_125.png,허스키(HUSKY)
B054002,C3846648,드류 클러치 HM-570124 _BLACK MULTICAM,https://image.msscdn.net/images/goods_img/20240205/3846648/3846648_17071149086282_125.png,허스키(HUSKY)
B054002,C3846471,드류 클러치 HM-5701123 _BEIGE MULTICAM,https://image.msscdn.net/images/goods_img/20240205/3846471/3846471_17071141029211_125.png,허스키(HUSKY)
