category_small_code,product_code,product_name,product_img_url,brand_name
B005012,C3869436,CATHERINE 메리제인 K2818001QA-W,https://image.msscdn.net/images/goods_img/20240214/3869436/3869436_17079006172304_125.jpg,베어파우(BEARPAW)
B005012,C3869434,CATHERINE 메리제인 K2818037QA-W,https://image.msscdn.net/images/goods_img/20240214/3869434/3869434_17079006114765_125.jpg,베어파우(BEARPAW)
B005012,C3869430,NELL 플랫 K2826001QA-W,https://image.msscdn.net/images/goods_img/20240214/3869430/3869430_17079006058058_125.jpg,베어파우(BEARPAW)
B005012,C3869428,NELL 플랫 K2826091QA-W,https://image.msscdn.net/images/goods_img/20240214/3869428/3869428_17079006001446_125.jpg,베어파우(BEARPAW)
B005012,C3869426,NEVAEH 플랫 K2903001QA-W,https://image.msscdn.net/images/goods_img/20240214/3869426/3869426_17079005945738_125.jpg,베어파우(BEARPAW)
B005012,C3869423,NEVAEH 플랫 K2903091QA-W,https://image.msscdn.net/images/goods_img/20240214/3869423/3869423_17079005881909_125.jpg,베어파우(BEARPAW)
B005012,C3869420,ODETTE 플랫 K2815001QA-W,https://image.msscdn.net/images/goods_img/20240214/3869420/3869420_17079005817934_125.jpg,베어파우(BEARPAW)
B005012,C3869417,ODETTE 플랫 K2815016QA-W,https://image.msscdn.net/images/goods_img/20240214/3869417/3869417_17079005758231_125.jpg,베어파우(BEARPAW)
B005012,C3869415,ODETTE 플랫 K2815042QA-W,https://image.msscdn.net/images/goods_img/20240214/3869415/3869415_17079005695701_125.jpg,베어파우(BEARPAW)
B005012,C3869411,ODETTE 플랫 K2815057QA-W,https://image.msscdn.net/images/goods_img/20240214/3869411/3869411_17079005642344_125.jpg,베어파우(BEARPAW)
B005012,C3869406,ODETTE 플랫 K2815091QA-W,https://image.msscdn.net/images/goods_img/20240214/3869406/3869406_17079005587113_125.jpg,베어파우(BEARPAW)
B005012,C3869402,PAIGE 플랫 K2825091QA-W,https://image.msscdn.net/images/goods_img/20240214/3869402/3869402_17079005528750_125.jpg,베어파우(BEARPAW)
B005012,C3869398,PAIGE 플랫 K2825001QA-W,https://image.msscdn.net/images/goods_img/20240214/3869398/3869398_17079005469830_125.jpg,베어파우(BEARPAW)
B005012,C3868583,스퀘어 토 버클 메리제인 펌프스 412411005 (9cm/3colors),https://image.msscdn.net/images/goods_img/20240214/3868583/3868583_17078991146269_125.jpg,솔트앤초콜릿(SALT
